Order,Family,Subfamily,Genus,Species,Type Species?,"Exemplar RefSeq
Accession Number","Exemplar GenBank
Accession Number",Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Unassigned,Potyviridae,,Potyvirus,Diuris virus Y,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143226
Unassigned,Potyviridae,,Potyvirus,East Asian Passiflora virus,0,NC_007728,AB246773,AO ,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143227
Unassigned,Potyviridae,,Potyvirus,Endive necrotic mosaic virus,0,,,,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143228
Unassigned,Potyviridae,,Potyvirus,Euphorbia ringspot virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143229
Unassigned,Potyviridae,,Potyvirus,Freesia mosaic virus,0,NC_014064,FM206346,South Korea,ssRNA(+),"Merged,",25,2008.027P.Remove1spPotyvirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143230
Unassigned,Potyviridae,,Potyvirus,Fritillary virus Y,0,NC_010954,AM039800,China Pan'an,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143231
Unassigned,Potyviridae,,Potyvirus,Gloriosa stripe mosaic virus,0,,EF427894,CB ,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143232
Unassigned,Potyviridae,,Potyvirus,Groundnut eyespot virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143233
Unassigned,Potyviridae,,Potyvirus,Guinea grass mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143234
Unassigned,Potyviridae,,Potyvirus,Habenaria mosaic virus,0,,AB818538,Ha-1 ,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143335
Unassigned,Potyviridae,,Potyvirus,Hardenbergia mosaic virus,0,NC_015394,HQ161081,HarMV-57.2 ,ssRNA(+),"New,",25,2008.002P.Potyvirus-7Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143235
Unassigned,Potyviridae,,Potyvirus,Helenium virus Y,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143236
Unassigned,Potyviridae,,Potyvirus,Henbane mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143237
Unassigned,Potyviridae,,Potyvirus,Hibbertia virus Y,0,,,,ssRNA(+),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143238
Unassigned,Potyviridae,,Potyvirus,Hippeastrum mosaic virus,0,NC_017967,JQ395040,Marijiniup 1 ,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143239
Unassigned,Potyviridae,,Potyvirus,Hyacinth mosaic virus,0,,,,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143240
Unassigned,Potyviridae,,Potyvirus,Iris fulva mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143241
Unassigned,Potyviridae,,Potyvirus,Iris mild mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143242
Unassigned,Potyviridae,,Potyvirus,Iris severe mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143243
Unassigned,Potyviridae,,Potyvirus,Japanese yam mosaic virus,0,,AB016500,1,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143244
Unassigned,Potyviridae,,Potyvirus,Johnsongrass mosaic virus,0,NC_003606,Z26920,Gough & Shukla,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143245
Unassigned,Potyviridae,,Potyvirus,Kalanchoë mosaic virus,0,NULL,,,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143246
Unassigned,Potyviridae,,Potyvirus,Keunjorong mosaic virus,0,,JF838187,Cheongwon ,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143336
Unassigned,Potyviridae,,Potyvirus,Konjac mosaic virus,0,NC_007913,AB219545,KoMV-F ,ssRNA(+),"Merged,",24,2007.074P.04.SpRemvoePotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143247
Unassigned,Potyviridae,,Potyvirus,Leek yellow stripe virus,0,NC_004011,AJ307057,China Yuhang,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143248
Unassigned,Potyviridae,,Potyvirus,Lettuce mosaic virus,0,,X97704,O,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143249
Unassigned,Potyviridae,,Potyvirus,Lily mottle virus,0,NC_005288,AJ564636,Sorbonne,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143250
Unassigned,Potyviridae,,Potyvirus,Lupinus mosaic virus,0,,EU847625,LU2 ,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143337
Unassigned,Potyviridae,,Potyvirus,Lycoris mild mottle virus,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143251
Unassigned,Potyviridae,,Potyvirus,Maize dwarf mosaic virus,0,NC_003377,AJ001691,Bulgaria,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143252
Unassigned,Potyviridae,,Potyvirus,Malva vein clearing virus,0,,,,ssRNA(+),"New,",25,2009.006a-dP.v2.Potyviridae-10Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143253
Unassigned,Potyviridae,,Potyvirus,Meadow saffron breaking virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143254
Unassigned,Potyviridae,,Potyvirus,Moroccan watermelon mosaic virus,0,NC_009995,EF579955,TN05-76 ,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143255
Unassigned,Potyviridae,,Potyvirus,Narcissus degeneration virus,0,NC_008824,AM182028,Zhangzhou,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143256
Unassigned,Potyviridae,,Potyvirus,Narcissus late season yellows virus,0,,JQ326210,"China:Fujian, Zhangzhou ",ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143257
Unassigned,Potyviridae,,Potyvirus,Narcissus yellow stripe virus,0,NC_011541,AM158908,Zhangzhou,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143258
Unassigned,Potyviridae,,Potyvirus,Nerine yellow stripe virus,0,,,,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143259
Unassigned,Potyviridae,,Potyvirus,Nothoscordum mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143260
Unassigned,Potyviridae,,Potyvirus,Onion yellow dwarf virus,0,NC_005029,AJ510223,China Yuhang,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143261
Unassigned,Potyviridae,,Potyvirus,Ornithogalum mosaic virus,0,,JQ807995,SW3.1 ,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143262
Unassigned,Potyviridae,,Potyvirus,Ornithogalum virus 2,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143263
Unassigned,Potyviridae,,Potyvirus,Ornithogalum virus 3,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143264
Unassigned,Potyviridae,,Potyvirus,Panax virus Y,0,,GQ916624,China 2,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143338
Unassigned,Potyviridae,,Potyvirus,Papaya leaf distortion mosaic virus,0,,AB088221,P,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143265
Unassigned,Potyviridae,,Potyvirus,Papaya ringspot virus,0,,AY010722,Thailand W,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143266
Unassigned,Potyviridae,,Potyvirus,Parsnip mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143267
Unassigned,Potyviridae,,Potyvirus,Passiflora chlorosis virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143268
Unassigned,Potyviridae,,Potyvirus,Passion fruit woodiness virus,0,NC_014790,HQ122652,Australia MU2 ,ssRNA(+),"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143269
Unassigned,Potyviridae,,Potyvirus,Pea seed-borne mosaic virus,0,NC_001671,D10930,DPD1,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143270
Unassigned,Potyviridae,,Potyvirus,Peanut mottle virus,0,NC_002600,AF023848,M,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143271
Unassigned,Potyviridae,,Potyvirus,Pennisetum mosaic virus,0,NC_007147,AY642590,China B,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143272
Unassigned,Potyviridae,,Potyvirus,Pepper mottle virus,0,,AF501591,F,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143273
Unassigned,Potyviridae,,Potyvirus,Pepper severe mosaic virus,0,NC_008393,AM181350,South Korea,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143274
Unassigned,Potyviridae,,Potyvirus,Pepper veinal mottle virus,0,NC_011918,DQ645484,P,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143275
Unassigned,Potyviridae,,Potyvirus,Pepper yellow mosaic virus,0,NC_014327,AB541985,"strain DF, isolate Pi-15",ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143276
Unassigned,Potyviridae,,Potyvirus,Peru tomato mosaic virus,0,,AJ516010,PPK11,ssRNA(+),"Renamed,",14,ICTV 6th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143277
Unassigned,Potyviridae,,Potyvirus,Pfaffia mosaic virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143278
Unassigned,Potyviridae,,Potyvirus,Pleione virus Y,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143279
Unassigned,Potyviridae,,Potyvirus,Plum pox virus,0,,X16415,D,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143280
Unassigned,Potyviridae,,Potyvirus,Pokeweed mosaic virus,0,,JQ609095,USA PA ,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143281
Unassigned,Potyviridae,,Potyvirus,Potato virus A,0,,AF543212,Ui,ssRNA(+),"Merged,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143282
Unassigned,Potyviridae,,Potyvirus,Potato virus V,0,NC_004010,AJ243766,DV42,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143283
Unassigned,Potyviridae,,Potyvirus,Potato virus Y,1,NC_001616,X12456,French N,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143284
Unassigned,Potyviridae,,Potyvirus,Ranunculus leaf distortion virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143285
Unassigned,Potyviridae,,Potyvirus,Ranunculus mild mosaic virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143286
Unassigned,Potyviridae,,Potyvirus,Ranunculus mosaic virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143287
Unassigned,Potyviridae,,Potyvirus,Rhopalanthe virus Y,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143288
Unassigned,Potyviridae,,Potyvirus,Sarcochilus virus Y,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143289
Unassigned,Potyviridae,,Potyvirus,Scallion mosaic virus,0,NC_003399,AJ316084,China Hangzhou,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143290
Unassigned,Potyviridae,,Potyvirus,Shallot yellow stripe virus,0,NC_007433,AJ865076,China ZQ2,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143291
Unassigned,Potyviridae,,Potyvirus,Sorghum mosaic virus,0,NC_004035,AJ310197,China XS,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143292
Unassigned,Potyviridae,,Potyvirus,Soybean mosaic virus,0,NC_002634,D00507,N,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143293
Unassigned,Potyviridae,,Potyvirus,Spiranthes mosaic virus 3,0,,,,ssRNA(+),"New,",25,2008.002P.Potyvirus-7Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143294
Unassigned,Potyviridae,,Potyvirus,Sugarcane mosaic virus,0,NC_003398,AJ297628,China HZ,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143295
Unassigned,Potyviridae,,Potyvirus,Sunflower chlorotic mottle virus,0,NC_014038,GU181199,Common (C) ,ssRNA(+),"New,",26,2010.020aP.A.v1.Potyvirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143296
Unassigned,Potyviridae,,Potyvirus,Sunflower mosaic virus,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143297
Unassigned,Potyviridae,,Potyvirus,Sweet potato feathery mottle virus,0,NC_001841,D86371,S,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143298
Unassigned,Potyviridae,,Potyvirus,Sweet potato latent virus,0,NC_020896,KC443039,Taiwan,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143299
Unassigned,Potyviridae,,Potyvirus,Sweet potato mild speckling virus,0,,,,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143300
Unassigned,Potyviridae,,Potyvirus,Sweet potato virus 2,0,NC_017970,JN613807,GWB-2 ,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143301
Unassigned,Potyviridae,,Potyvirus,Sweet potato virus C,0,,AB509453,Bungo,ssRNA(+),"New,",26,2010.002aP.A.v2.Potyvirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143302
Unassigned,Potyviridae,,Potyvirus,Sweet potato virus G,0,,JN613805,GWB-G ,ssRNA(+),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143303
Unassigned,Potyviridae,,Potyvirus,Telfairia mosaic virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143304
Unassigned,Potyviridae,,Potyvirus,Telosma mosaic virus,0,NC_009742,DQ851493,Vietnam Hanoi,ssRNA(+),"New,",25,2009.006a-dP.v2.Potyviridae-10Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143305
Unassigned,Potyviridae,,Potyvirus,Thunberg fritillary mosaic virus,0,NC_007180,AJ851866,China Ningbo,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143306
Unassigned,Potyviridae,,Potyvirus,Tobacco etch virus,0,NC_001555,M11458,HAT,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143307
Unassigned,Potyviridae,,Potyvirus,Tobacco vein banding mosaic virus,0,NC_009994,EF219408,China YND ,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143308
Unassigned,Potyviridae,,Potyvirus,Tobacco vein mottling virus,0,NC_001768,X04083,1,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143309
Unassigned,Potyviridae,,Potyvirus,Tomato necrotic stunt virus,0,,JQ314463,MX9354 ,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143339
Unassigned,Potyviridae,,Potyvirus,Tradescantia mild mosaic virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143310
Unassigned,Potyviridae,,Potyvirus,Tropaeolum mosaic virus,0,,,,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143311
Unassigned,Potyviridae,,Potyvirus,Tuberose mild mosaic virus,0,,,,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143312
Unassigned,Potyviridae,,Potyvirus,Tuberose mild mottle virus,0,,,,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143313
Unassigned,Potyviridae,,Potyvirus,Tulip breaking virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143314
Unassigned,Potyviridae,,Potyvirus,Tulip mosaic virus,0,,,,ssRNA(+),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143315
Unassigned,Potyviridae,,Potyvirus,Turnip mosaic virus,0,NC_002509,AF169561,UK1,ssRNA(+),"Merged,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143316
Unassigned,Potyviridae,,Potyvirus,Twisted-stalk chlorotic streak virus,0,,,,ssRNA(+),"New,",25,2009.006a-dP.v2.Potyviridae-10Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143317
Unassigned,Potyviridae,,Potyvirus,Vallota mosaic virus,0,,,,ssRNA(+),"New,",25,2009.006a-dP.v2.Potyviridae-10Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143318
Unassigned,Potyviridae,,Potyvirus,Verbena virus Y,0,,EU564817,Michigan ,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143341
Unassigned,Potyviridae,,Potyvirus,Watermelon leaf mottle virus,0,,,,ssRNA(+),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143319
Unassigned,Potyviridae,,Potyvirus,Watermelon mosaic virus,0,NC_006262,AY437609,French N,ssRNA(+),"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143320
Unassigned,Potyviridae,,Potyvirus,Wild potato mosaic virus,0,NC_004426,AJ437279,Peru,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143321
Unassigned,Potyviridae,,Potyvirus,Wild tomato mosaic virus,0,NC_009744,DQ851495,Vietnam Laichau,ssRNA(+),"New,",25,2009.006a-dP.v2.Potyviridae-10Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143322
Unassigned,Potyviridae,,Potyvirus,Wisteria vein mosaic virus,0,NC_007216,AY656816,China Beijing,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143323
Unassigned,Potyviridae,,Potyvirus,Yam mild mosaic virus,0,NC_019412,JX470965,Brazil,ssRNA(+),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143324
Unassigned,Potyviridae,,Potyvirus,Yam mosaic virus,0,NC_004752,U42596,Ivory Coast,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143325
Unassigned,Potyviridae,,Potyvirus,Yambean mosaic virus,0,NC_016441,JN190431,Peru SR,ssRNA(+),"New,",26,2011.004aP.A.v1.Potyvirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143326
Unassigned,Potyviridae,,Potyvirus,Zantedeschia mild mosaic virus,0,NC_011560,AY626825,TW,ssRNA(+),"New,",24,2007.073P.04.SpPotyviruses,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143327
Unassigned,Potyviridae,,Potyvirus,Zea mosaic virus,0,NC_018833,JQ692088,Shz ,ssRNA(+),"New,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143328
Unassigned,Potyviridae,,Potyvirus,Zucchini tigre mosaic virus,0,,KC345605,Q10 ,ssRNA(+),"New,",29,2014.009aP.A.v4.Potyvirus_12sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143342
Unassigned,Potyviridae,,Potyvirus,Zucchini yellow fleck virus,0,,,,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143329
Unassigned,Potyviridae,,Potyvirus,Zucchini yellow mosaic virus,0,,AJ307036,Hangzhou CU,ssRNA(+),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143330
Unassigned,Potyviridae,,Rymovirus,Agropyron mosaic virus,0,NC_005903,AY623626,ND402,ssRNA(+),"New,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143344
Unassigned,Potyviridae,,Rymovirus,Hordeum mosaic virus,0,NC_005904,AY623627,ATCC PV81,ssRNA(+),"New,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143345
Unassigned,Potyviridae,,Rymovirus,Ryegrass mosaic virus,1,NC_001814,Y09854,D,ssRNA(+),"New,Assigned as Type Species,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143346
Unassigned,Potyviridae,,Tritimovirus,Brome streak mosaic virus,0,NC_003501,Z48506,Goetz & Maiss,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143348
Unassigned,Potyviridae,,Tritimovirus,Oat necrotic mottle virus,0,NC_005136,AY377938,Type-NE,ssRNA(+),"Moved,",22,2003.P016-029.Potyviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143349
Unassigned,Potyviridae,,Tritimovirus,Tall oatgrass mosaic virus,0,,KF260962,Benesov ,ssRNA(+),"New,",29,2014.005aP.A.v1.Tritimovirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143353
Unassigned,Potyviridae,,Tritimovirus,Wheat eqlid mosaic virus,0,NC_009805,EF608612,Iran ,ssRNA(+),"New,",25,2009.006a-dP.v2.Potyviridae-10Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20143350
